epoch, roc_train, roc_test, acc_train, acc_test, keep_prob, learning_rate, reg_strength, wwidth
1000, 0.560634, 0.560634, 0.595506, 0.698324, 0.46024274439623547, 5.780649595573801e-07, 0.0025234597746931465, 48
1000, 0.510961, 0.510961, 0.669944, 0.75419, 0.7524580533146878, 7.759419924920387e-06, 7.103314234845597e-10, 9
1000, 0.673575, 0.673575, 0.671348, 0.748603, 0.4206197664458293, 2.1830290890283147e-05, 3.052266337305965e-05, 16
1000, 0.808316, 0.808316, 0.807584, 0.843575, 0.4847664850427393, 0.026545792029563357, 7.053223068813989e-07, 8
1000, 0.62738, 0.62738, 0.602528, 0.659218, 0.23950778398061737, 1.3908725494165698e-07, 0.0006396348920191387, 7
1000, 0.853737, 0.853737, 0.804775, 0.843575, 0.3113067535887261, 0.0018992861544528323, 3.275906121431792e-06, 18
1000, 0.538414, 0.538414, 0.587079, 0.687151, 0.39647047460304186, 2.4125602765393856e-10, 0.0020145815901870655, 26
1000, 0.558682, 0.558682, 0.633427, 0.73743, 0.31356326011542396, 1.16805626853023e-05, 0.6476432101137328, 36
1000, 0.59918, 0.59918, 0.605337, 0.687151, 0.22848620232324246, 2.251062059565516e-10, 0.0017990319201791555, 43
1000, 0.576739, 0.576739, 0.648876, 0.748603, 0.38618369456063806, 9.233018289805678e-06, 0.0004763426552604207, 42
1000, 0.854358, 0.854358, 0.803371, 0.854749, 0.44299863751455276, 0.0017040509254499922, 5.774693029881628e-10, 17
1000, 0.690782, 0.690782, 0.68118, 0.776536, 0.6795317582446829, 9.031967292741513e-07, 0.22321579063408564, 48
1000, 0.426752, 0.426752, 0.476124, 0.346369, 0.7671523717518474, 1.4829351659904854e-06, 0.0007062571256645741, 36
1000, 0.491619, 0.491619, 0.514045, 0.608939, 0.8933302011001019, 1.331512646798204e-07, 2.3064882265314576e-05, 16
1000, 0.537665, 0.537665, 0.595506, 0.698324, 0.881602032715814, 1.2068202061083837e-09, 3.991355115899533e-07, 16
1000, 0.671479, 0.671479, 0.661517, 0.743017, 0.42920737023787087, 1.5401389861973397e-05, 0.003978818741244483, 39
1000, 0.690279, 0.690279, 0.647472, 0.743017, 0.32512445974615256, 0.00016677376673260357, 0.6990696959919017, 29
